Time (s),R_coordinates (px),Delta_x (px),Delta_y (px),Delta_x (mm),Delta_y (mm)
0.020000000000000014,"[(43.075226, 79.65307), (69.39704, 77.349525), (95.99255, 75.36078), (122.59848, 73.132706), (149.0796, 70.897255), (175.75145, 68.71012)]",-0.005786895751953125,-0.10662206013997395,-0.00033506549214738817,-0.006173495183926751
0.020250000000000015,"[(43.10726, 79.75676), (69.39083, 77.53178), (96.00585, 75.5422), (122.60111, 73.20778), (149.11847, 70.99951), (175.7452, 68.84369)]",0.012393951416015625,-0.12970987955729166,0.0007176188424435491,-0.007510296796961276
0.020500000000000015,"[(43.14336, 79.99604), (69.36698, 77.68212), (95.95491, 75.64779), (122.6378, 73.37052), (149.09296, 71.11641), (175.70947, 68.93693)]",-0.010539372762044271,-0.14468256632486978,-0.0006102373833583007,-0.008377226300374921
0.020750000000000015,"[(43.123497, 80.07812), (69.40122, 77.85204), (95.92233, 75.73381), (122.63565, 73.44987), (149.07951, 71.28465), (175.7177, 69.020905)]",-0.0042616526285807295,-0.11159769694010417,-0.00024675280090792606,-0.006461588190029306
0.021000000000000015,"[(43.126347, 80.18604), (69.35865, 77.981186), (95.89633, 75.89285), (122.55105, 73.636536), (149.05876, 71.34181), (175.71745, 69.1491)]",-0.02855364481608073,-0.12802251180013022,-0.0016532768971469292,-0.007412596970971476
0.021250000000000015,"[(43.077698, 80.3382), (69.38199, 78.141495), (95.897354, 75.97816), (122.48483, 73.90207), (149.02264, 71.60493), (175.7671, 69.24946)]",-0.012828191121419271,-0.1711298624674479,-0.0007427616386572018,-0.009908544070353721
0.021500000000000016,"[(43.04821, 80.50006), (69.30902, 78.21866), (95.87947, 76.14294), (122.44111, 74.003395), (148.99037, 71.7527), (175.66252, 69.40463)]",-0.050153096516927086,-0.13467915852864584,-0.0029039009319440307,-0.0077980216801324465
0.021750000000000016,"[(43.01411, 80.67958), (69.33015, 78.42042), (95.82028, 76.34162), (122.32342, 74.06375), (149.04427, 71.90014), (175.61491, 69.70153)]",-0.030594507853190105,-0.18077596028645834,-0.0017714443581217827,-0.010467060181852313
0.022000000000000016,"[(42.929207, 80.875595), (69.259674, 78.634834), (95.84882, 76.59892), (122.30626, 74.262375), (149.0051, 72.06065), (175.59573, 69.862114)]",-0.03372383117675781,-0.1979090372721354,-0.001952634464949891,-0.011459077857350864
0.022250000000000016,"[(42.851162, 80.93718), (69.23618, 78.72407), (95.81908, 76.80257), (122.31656, 74.42634), (148.98384, 72.22566), (175.55072, 69.98313)]",-0.03120867411295573,-0.13407516479492188,-0.0018070050332936545,-0.007763050001650792
0.022500000000000017,"[(42.910904, 81.09424), (69.273026, 78.88325), (95.787506, 76.82699), (122.25585, 74.57641), (148.96487, 72.26797), (175.49669, 70.0331)]",-0.011448542277018229,-0.0971666971842448,-0.0006628789625464752,-0.0056260227603697355
0.022750000000000017,"[(42.89805, 81.19656), (69.24022, 78.96295), (95.72963, 76.86967), (122.26947, 74.63688), (148.91713, 72.38629), (175.46414, 70.135056)]",-0.028368631998697918,-0.0842437744140625,-0.0016425645198436013,-0.004877776090034884
0.023000000000000017,"[(42.86657, 81.170364), (69.203896, 79.07345), (95.71243, 76.88801), (122.205086, 74.7128), (148.9182, 72.391014), (175.37901, 70.15145)]",-0.038907368977864586,-0.0332794189453125,-0.0022527650909087635,-0.0019269026720460211
0.023250000000000017,"[(42.839638, 81.14177), (69.14146, 79.06304), (95.697914, 76.89036), (122.134315, 74.70814), (148.90756, 72.39094), (175.32744, 70.16153)]",-0.039478302001953125,0.005218505859375,-0.0022858225301472116,0.0003021553020814944
0.023500000000000017,"[(42.700798, 81.12592), (69.02197, 78.98442), (95.58037, 76.936455), (122.08823, 74.67688), (148.86711, 72.347176), (175.30116, 70.13071)]",-0.08144760131835938,0.025702158610026043,-0.004715875624811394,0.0014881737624203816
0.023750000000000018,"[(42.589073, 81.06526), (68.96513, 79.00221), (95.515114, 76.93529), (122.045555, 74.663284), (148.75995, 72.33842), (175.2623, 70.118515)]",-0.0704193115234375,0.013097127278645834,-0.004077329588029522,0.0007583332386548227
0.024000000000000018,"[(42.54885, 81.06209), (68.94299, 78.96408), (95.43292, 76.894714), (121.99785, 74.642044), (148.66243, 72.287636), (175.11798, 70.09289)]",-0.07234954833984375,0.029921213785807293,-0.004189091709998262,0.0017324601396880226
0.024250000000000018,"[(42.52975, 81.035866), (68.900536, 78.831985), (95.366394, 76.78887), (121.99354, 74.564), (148.5388, 72.24086), (175.10384, 70.08163)]",-0.0450280507405599,0.06670633951822917,-0.002607157036953908,0.003862345796100194
0.02450000000000002,"[(42.4715, 80.924904), (68.81653, 78.787865), (95.23908, 76.71908), (121.914444, 74.50711), (148.42538, 72.16082), (175.02242, 70.029015)]",-0.09058380126953125,0.06907018025716145,-0.00524486827721284,0.003999213901989447
0.02475000000000002,"[(42.423466, 80.89801), (68.75593, 78.74397), (95.16857, 76.563774), (121.87315, 74.374275), (148.317, 72.08173), (174.94086, 69.86789)]",-0.06839625040690105,0.09985605875651042,-0.0039601928712625495,0.005781738760345944
0.02500000000000002,"[(42.351467, 80.68258), (68.61534, 78.456505), (95.128296, 76.43611), (121.72078, 74.16436), (148.26465, 71.94986), (174.8825, 69.73292)]",-0.08598963419596355,0.18455378214518228,-0.004978862646993435,0.010685798827681777
0.02525000000000002,"[(42.210262, 80.52505), (68.447975, 78.25849), (95.05889, 76.25737), (121.66947, 74.065094), (148.15094, 71.8162), (174.86852, 69.6105)]",-0.09283065795898438,0.1482721964518229,-0.005374962921164595,0.008585068507435364
0.02550000000000002,"[(42.120434, 80.32313), (68.45151, 78.15503), (95.01843, 76.10405), (121.59697, 73.92089), (148.08759, 71.676704), (174.79047, 69.31769)]",-0.05677668253580729,0.17253494262695312,-0.0032874114018617948,0.009989899238189992
0.02575000000000002,"[(42.100403, 80.20875), (68.354935, 77.98205), (94.87578, 75.87987), (121.46369, 73.6782), (148.05373, 71.350296), (174.70041, 69.17562)]",-0.08607546488444011,0.20378494262695312,-0.004983832306567145,0.011799297070537654
0.02600000000000002,"[(42.00929, 79.97885), (68.310616, 77.8015), (94.836205, 75.78518), (121.355675, 73.539986), (147.98979, 71.23498), (174.63698, 69.0202)]",-0.06839815775553386,0.15234756469726562,-0.003960303308141965,0.008821035306453685
0.02625000000000002,"[(41.881798, 79.8789), (68.22888, 77.62759), (94.76976, 75.542725), (121.35086, 73.29904), (147.96637, 71.146484), (174.5474, 68.89479)]",-0.06558163960774739,0.16186141967773438,-0.003797224849538039,0.009371894460979451
0.02650000000000002,"[(41.859444, 79.70201), (68.18678, 77.41869), (94.75005, 75.322464), (121.282555, 73.15028), (147.92207, 70.88585), (174.46779, 68.774765)]",-0.046061197916666664,0.18924331665039062,-0.002666977013304106,0.01095732630187197
0.02675000000000002,"[(41.841427, 79.490074), (68.13535, 77.29667), (94.68302, 75.16917), (121.24362, 73.00164), (147.90443, 70.73176), (174.3707, 68.483925)]",-0.04835700988769531,0.18013890584309897,-0.0027999062038275317,0.010430174264127453
0.02700000000000002,"[(41.785587, 79.30302), (68.15612, 77.136986), (94.64749, 74.99733), (121.21182, 72.90208), (147.8868, 70.64298), (174.29759, 68.3238)]",-0.032190958658854164,0.14450709025065103,-0.0018638800261927659,0.00836706610746867
0.02725000000000002,"[(41.778786, 79.209656), (68.1562, 77.097664), (94.64205, 74.97733), (121.12028, 72.74333), (147.8944, 70.503845), (174.26662, 68.253204)]",-0.021181106567382812,0.08685938517252605,-0.0012264015459119133,0.005029221864007018
0.02750000000000002,"[(41.71015, 79.08851), (68.04, 76.95036), (94.66831, 74.87361), (121.0916, 72.67202), (147.86766, 70.35122), (174.32475, 68.10151)]",-0.025974273681640625,0.1246337890625,-0.0015039294238836953,0.007216387448542825
